school_name,njcaa_season,division,team_id,season
Virginia Peninsula Community College,2021-22,div3,thomasnelsoncommunitycollege,2022
Tompkins Cortland,2021-22,div3,tompkinscortlandcommunitycollege,2022
Union,2021-22,div3,unioncountycollege,2022
Minnesota North College - Vermilion,2021-22,div3,vermilioncommunitycollege,2022
Waubonsee,2021-22,div3,waubonseecommunitycollege,2022
Western Tech,2021-22,div3,westerntechnicalcollege,2022
Westmoreland,2021-22,div3,westmorelandcountycc,2022
Abraham Baldwin,2022-23,div1,abrahambaldwinagriculturalcollege,2023
Allen County,2022-23,div1,allencountycommunitycollege,2023
Alvin,2022-23,div1,alvincommunitycollege,2023
Andrew,2022-23,div1,andrewcollege,2023
Angelina,2022-23,div1,angelinacollege,2023
Arizona Western,2022-23,div1,arizonawesterncollege,2023
ASA New York,2022-23,div1,asabrooklynavengers,2023
Barton,2022-23,div1,bartoncommunitycollege,2023
Baton Rouge,2022-23,div1,batonrougecommunitycollege,2023
Bevill State,2022-23,div1,bevillstatecommunitycollege,2023
Bishop State,2022-23,div1,bishopstatecommunitycollege,2023
Blinn,2022-23,div1,blinncollege,2023
Bossier Parish,2022-23,div1,bossierparishcommunitycollege,2023
Butler,2022-23,div1,butlercommunitycollegeks,2023
Calhoun,2022-23,div1,calhouncommunitycollege,2023
Central Alabama,2022-23,div1,centralalabamacommunitycollege,2023
Central Arizona,2022-23,div1,centralarizonacollege,2023
Chattahoochee Valley,2022-23,div1,chattahoocheevalleycommunitycollege,2023
Chattanooga State,2022-23,div1,chattanoogastatecommunitycollege,2023
Chipola,2022-23,div1,chipolacollege,2023
Cisco,2022-23,div1,ciscocollege,2023
Clarendon,2022-23,div1,clarendoncollege,2023
Cleveland State,2022-23,div1,clevelandstatecommunitycollege,2023
Cloud County,2022-23,div1,cloudcountycommunitycollege,2023
Coastal Alabama - Brewton,2022-23,div1,coastalalabamaeast,2023
Coastal Alabama - Monroeville,2022-23,div1,coastalalabamanorth,2023
Coastal Alabama - Bay Minette,2022-23,div1,coastalalabamasouth,2023
Coastal Bend,2022-23,div1,coastalbendcollege,2023
Cochise,2022-23,div1,cochisecollege,2023
Coffeyville,2022-23,div1,coffeyvillecommunitycollege,2023
Colby,2022-23,div1,colbycommunitycollege,2023
Central Florida,2022-23,div1,collegeofcentralflorida,2023
Southern Idaho,2022-23,div1,collegeofsouthernidaho,2023
Southern Nevada,2022-23,div1,collegeofsouthernnevada,2023
Colorado Northwestern,2022-23,div1,coloradonorthwesterncommunitycollege,2023
Columbia State,2022-23,div1,columbiastatecommunitycollege,2023
Community Christian (CA),2022-23,div1,communitychristiancollege,2023
Connors State,2022-23,div1,connorsstatecollege,2023
Cowley,2022-23,div1,cowleycountycommunitycollege,2023
Crowder,2022-23,div1,crowdercollege,2023
Daytona State,2022-23,div1,daytonastatecollege,2023
Delgado,2022-23,div1,delgadocommunitycollege,2023
Dodge City,2022-23,div1,dodgecitycommunitycollege,2023
Dyersburg State,2022-23,div1,dyersburgstatecommunitycollege,2023
Eastern Arizona,2022-23,div1,easternarizonacollege,2023
Eastern Florida State,2022-23,div1,easternfloridastatecollege,2023
Eastern Oklahoma State,2022-23,div1,easternoklahomastatecollege,2023
East Georgia State,2022-23,div1,eastgeorgiacollege,2023
El Paso,2022-23,div1,elpasocommunitycollege,2023
Enterprise State,2022-23,div1,enterprisestatecommunitycollege,2023
Florence-Darlington Tech,2022-23,div1,florencedarlingtontechnicalcollege,2023
Florida SouthWestern State,2022-23,div1,floridasouthwesternstatecollege,2023
Fort Scott,2022-23,div1,fortscottcommunitycollege,2023
Frank Phillips,2022-23,div1,frankphillipscollege,2023
Frontier,2022-23,div1,frontiercommunitycollege,2023
Galveston,2022-23,div1,galvestoncollege,2023
Garden City,2022-23,div1,gardencitycommunitycollege,2023
Gaston College,2022-23,div1,gastoncollege,2023
Georgia Highlands,2022-23,div1,georgiahighlandscollege,2023
Gordon State,2022-23,div1,gordonstatecollege,2023
Grayson,2022-23,div1,graysoncollege,2023
Gulf Coast State,2022-23,div1,gulfcoaststatecollege,2023
Hagerstown,2022-23,div1,hagerstowncommunitycollege,2023
Harford,2022-23,div1,harfordcommunitycollege,2023
Highland (KS),2022-23,div1,highlandcommunitycollegekansas,2023
Hill,2022-23,div1,hillcollege,2023
Hillsborough,2022-23,div1,hillsboroughcommunitycollege,2023
Howard (TX),2022-23,div1,howardcollege,2023
Hutchinson,2022-23,div1,hutchinsoncommunitycollege,2023
Indian Hills,2022-23,div1,indianhillscommunitycollege,2023
Indian River State,2022-23,div1,indianriverstatecollege,2023
Iowa Western,2022-23,div1,iowawesterncommunitycollege,2023
Jackson State,2022-23,div1,jacksonstatecommunitycollege,2023
Jefferson (MO),2022-23,div1,jeffersoncollege,2023
John A. Logan,2022-23,div1,johnalogancollege,2023
Johnson County,2022-23,div1,johnsoncountycommunitycollege,2023
Kansas City Kansas,2022-23,div1,kansascitykansascommunitycollege,2023
Kaskaskia,2022-23,div1,kaskaskiacollege,2023
Kishwaukee,2022-23,div1,kishwaukeecollege,2023
Labette,2022-23,div1,labettecommunitycollege,2023
Lake Land,2022-23,div1,lakelandcollege,2023
Lamar,2022-23,div1,lamarcommunitycollege,2023
Lawson State,2022-23,div1,lawsonstatecommunitycollege,2023
Lincoln Trail,2022-23,div1,lincolntrailcollege,2023
Louisburg,2022-23,div1,louisburgcollege,2023
Luna,2022-23,div1,lunacommunitycollege,2023
Lurleen B. Wallace,2022-23,div1,lurleenbwallacecommunitycollege,2023
Marion Military,2022-23,div1,marionmilitaryinstitute,2023
Marshalltown,2022-23,div1,marshalltowncc,2023
McCook,2022-23,div1,mccookcommunitycollege,2023
McLennan,2022-23,div1,mclennancommunitycollege,2023
Metropolitan,2022-23,div1,metropolitancommunitycollege,2023
Miami Dade,2022-23,div1,miamidadecollege,2023
Midland,2022-23,div1,midlandcollege,2023
Mineral Area,2022-23,div1,mineralareacollege,2023
Monroe College,2022-23,div1,monroecollege,2023
Motlow State,2022-23,div1,motlowstatecommunitycollege,2023
Navarro,2022-23,div1,navarrocollege,2023
Neosho County,2022-23,div1,neoshocountycommunitycollege,2023
New Mexico,2022-23,div1,newmexicojuniorcollege,2023
New Mexico Military,2022-23,div1,newmexicomilitaryinstitute,2023
North Central Texas,2022-23,div1,northcentraltexascollege,2023
Northeastern,2022-23,div1,northeasternjuniorcollege,2023
Northeastern Oklahoma A&M,2022-23,div1,northeasternoklahomaamcollege,2023
Northeast Texas,2022-23,div1,northeasttexascommunitycollege,2023
Northwest Florida State,2022-23,div1,northwestfloridastatecollege,2023
Nunez,2022-23,div1,nunezcommunitycollege,2023
Odessa,2022-23,div1,odessacollege,2023
Olive-Harvey,2022-23,div1,oliveharveycollege,2023
Olney Central,2022-23,div1,olneycentralcollege,2023
Otero,2022-23,div1,oterocollege,2023
Panola,2022-23,div1,panolacollege,2023
Paris,2022-23,div1,parisjuniorcollege,2023
Pensacola State,2022-23,div1,pensacolastatecollege,2023
Pima,2022-23,div1,pimacommunitycollege,2023
Polk State,2022-23,div1,polkstatecollege,2023
Pratt,2022-23,div1,prattcommunitycollege,2023
Ranger,2022-23,div1,rangercollege,2023
Rend Lake,2022-23,div1,rendlakecollege,2023
Roane State,2022-23,div1,roanestatecommunitycollege,2023
Rose State,2022-23,div1,rosestatecollege,2023
Salt Lake,2022-23,div1,saltlakecommunitycollege,2023
San Jacinto-North,2022-23,div1,sanjacintocollegenorth,2023
Santa Fe,2022-23,div1,santafecollege,2023
Seminole State (FL),2022-23,div1,seminolestatecollegeofflorida,2023
Seminole State (OK),2022-23,div1,seminolestatecollegeok,2023
Seward County,2022-23,div1,sewardcountycommunitycollege,2023
Shawnee,2022-23,div1,shawneecommunitycollege,2023
Shelton State,2022-23,div1,sheltonstatecommunitycollege,2023
Snead State,2022-23,div1,sneadstatecommunitycollege,2023
Southeast,2022-23,div1,southeastcommunitycollege,2023
Southeastern Illinois,2022-23,div1,southeasternillinoiscollege,2023
Southern Union State,2022-23,div1,southernunionstatecommunitycollege,2023
South Georgia State,2022-23,div1,southgeorgiastatecollege,2023
South Mountain,2022-23,div1,southmountaincommunitycollege,2023
South Suburban,2022-23,div1,southsuburbancollege,2023
Southwestern,2022-23,div1,southwesterncommunitycollege,2023
Southwestern Illinois,2022-23,div1,southwesternillinoiscollege,2023
Southwest Tennessee,2022-23,div1,southwesttennesseecommunitycollege,2023
Spartanburg Methodist,2022-23,div1,spartanburgmethodist,2023
State College of Florida,2022-23,div1,statecollegeoffloridamanateesaraso,2023
State Fair,2022-23,div1,statefaircommunitycollege,2023
St. Charles,2022-23,div1,stcharlescommunitycollege,2023
St. Johns River State,2022-23,div1,stjohnsriverstatecollege,2023
St. Louis,2022-23,div1,stlouiscommunitycollege,2023
St. Petersburg,2022-23,div1,stpetersburgcollege,2023
Tallahassee,2022-23,div1,tallahasseecommunitycollege,2023
Temple,2022-23,div1,templecollege,2023
Three Rivers,2022-23,div1,threeriverscommunitycollegemo,2023
Trinidad State,2022-23,div1,trinidadstatecollege,2023
Triton,2022-23,div1,tritoncollege,2023
Tyler,2022-23,div1,tylerjuniorcollege,2023
USC Lancaster,2022-23,div1,usclancaster,2023
USC Salkehatchie,2022-23,div1,uscsalkehatchie,2023
USC Sumter,2022-23,div1,uscsumter,2023
USC Union,2022-23,div1,uscunion,2023
Utah State Eastern,2022-23,div1,utahstateeastern,2023
Vernon,2022-23,div1,vernoncollege,2023
Volunteer State,2022-23,div1,volunteerstatecommunitycollege,2023
Wabash Valley,2022-23,div1,wabashvalleycollege,2023
Wallace-Dothan,2022-23,div1,wallacecommunitycollegedothan,2023
Wallace-Selma,2022-23,div1,wallacecommunitycollegeselma,2023
Wallace State,2022-23,div1,wallacestatecommunitycollegehancevil,2023
Walters State,2022-23,div1,waltersstatecommunitycollege,2023
Weatherford,2022-23,div1,weatherfordcollege,2023
Western Nebraska,2022-23,div1,westernnebraskacommunitycollege,2023
Western Texas,2022-23,div1,westerntexascollege,2023
Wharton County,2022-23,div1,whartoncountyjuniorcollege,2023
Potomac State,2022-23,div1,wvupotomacstatecollege,2023
Yavapai,2022-23,div1,yavapaicollege,2023
Allegany Maryland,2022-23,div2,alleganycollegeofmaryland,2023
Alpena,2022-23,div2,alpenacommunitycollege,2023
Marian-Ancilla,2022-23,div2,ancillacollege,2023
Anne Arundel,2022-23,div2,annearundelcommunitycollege,2023
ASA Miami,2022-23,div2,asacollegemiami,2023
Bismarck State,2022-23,div2,bismarckstatecollege,2023
Black Hawk-Moline,2022-23,div2,blackhawkcollegemoline,2023
Brunswick,2022-23,div2,brunswickcommunitycollege,2023
Bryant & Stratton-Cleveland,2022-23,div2,bryantstrattoncleveland,2023
Bryant & Stratton (VA),2022-23,div2,bryantstrattoncollegeva,2023
Bryant & Stratton College (WI),2022-23,div2,bryantstrattoncollegewi,2023
Carl Albert State,2022-23,div2,carlalbertstatecollege,2023
Carl Sandburg,2022-23,div2,carlsandburgcollege,2023
Catawba Valley,2022-23,div2,catawbavalleycommunitycollege,2023
CCBC Catonsville,2022-23,div2,ccbccatonsville,2023
CCBC Dundalk,2022-23,div2,ccbcdundalk,2023
CCBC Essex,2022-23,div2,ccbcessex,2023
Cecil,2022-23,div2,cecilcollege,2023
Chandler-Gilbert,2022-23,div2,chandlergilbertcommunitycollege,2023
Chesapeake,2022-23,div2,chesapeakecollege,2023
Clark State,2022-23,div2,clarkstatecollege,2023
Cleveland,2022-23,div2,clevelandcommunitycollege,2023
Coahoma,2022-23,div2,coahomacommunitycollege,2023
Lake County,2022-23,div2,collegeoflakecounty,2023
Southern Maryland,2022-23,div2,collegeofsouthernmaryland,2023
Copiah-Lincoln,2022-23,div2,copiahlincolncommunitycollege,2023
Morris,2022-23,div2,countycollegeofmorris,2023
Cuyahoga,2022-23,div2,cuyahogacommunitycollege,2023
Dakota,2022-23,div2,dakotacollegeatbottineau,2023
Dakota County Tech,2022-23,div2,dakotacountytechnicalcollege,2023
Danville Area,2022-23,div2,danvilleareacommunitycollege,2023
Dawson,2022-23,div2,dawsoncommunitycollege,2023
Delaware Tech,2022-23,div2,delawaretechnicalcommunitycollege,2023
Des Moines Area,2022-23,div2,desmoinesareacommunitycollege,2023
Dutchess,2022-23,div2,dutchesscommunitycollege,2023
East Central (MO),2022-23,div2,eastcentralcollege,2023
East Central (MS),2022-23,div2,eastcentralcommunitycollege,2023
East Mississippi,2022-23,div2,eastmississippicommunitycollege,2023
Edison State,2022-23,div2,edisoncommunitycollege,2023
Elgin,2022-23,div2,elgincommunitycollege,2023
Ellsworth,2022-23,div2,ellsworthcommunitycollege,2023
Fayetteville Tech,2022-23,div2,fayettevilletechnicalcommunitycollege,2023
Florida State Jacksonville,2022-23,div2,floridastatecollegeatjacksonville,2023
Frederick,2022-23,div2,frederickcommunitycollege,2023
Garrett,2022-23,div2,garrettcollege,2023
GateWay (AZ),2022-23,div2,gatewaycommunitycollegeaz,2023
Glendale,2022-23,div2,glendalecommunitycollege,2023
Glen Oaks,2022-23,div2,glenoakscommunitycollege,2023
Grand Rapids,2022-23,div2,grandrapidscommunitycollege,2023
Guilford Tech,2022-23,div2,guilfordtechnicalcommunitycollege,2023
Heartland,2022-23,div2,heartlandcommunitycollege,2023
Henry Ford,2022-23,div2,henryfordcollege,2023
Hesston,2022-23,div2,hesstoncollege,2023
Highland (IL),2022-23,div2,highlandcommunitycollegeillinois,2023
Hinds,2022-23,div2,hindscommunitycollege,2023
Hocking,2022-23,div2,hocking,2023
Holmes,2022-23,div2,holmescommunitycollege,2023
Illinois Central,2022-23,div2,illinoiscentralcollege,2023
Illinois Valley,2022-23,div2,illinoisvalleycommunitycollege,2023
Iowa Central,2022-23,div2,iowacentralcommunitycollege,2023
Iowa Lakes,2022-23,div2,iowalakescommunitycollege,2023
Itawamba,2022-23,div2,itawambacommunitycollege,2023
Ivy Tech Fort Wayne,2022-23,div2,ivytechcommunitycollegenortheast,2023
Jackson,2022-23,div2,jacksoncollege,2023
John Wood,2022-23,div2,johnwoodcommunitycollege,2023
Jones,2022-23,div2,jonescollege,2023
Kalamazoo Valley,2022-23,div2,kalamazoovalleycommunitycollege,2023
Kankakee,2022-23,div2,kankakeecommunitycollege,2023
Kellogg,2022-23,div2,kelloggcommunitycollege,2023
Kirkwood,2022-23,div2,kirkwoodcommunitycollege,2023
Lackawanna,2022-23,div2,lackawannacollege,2023
Lakeland,2022-23,div2,lakelandcommunitycollege,2023
Lake Michigan,2022-23,div2,lakemichigancollege,2023
Lake Region State,2022-23,div2,lakeregionstatecollegend,2023
Lake-Sumter State,2022-23,div2,lakesumterstatecollege,2023
Lansing,2022-23,div2,lansingcommunitycollege,2023
Lehigh Carbon,2022-23,div2,lehighcarboncommunitycollege,2023
Lenoir,2022-23,div2,lenoircommunitycollege,2023
Lewis & Clark,2022-23,div2,lewisclarkcommunitycollege,2023
Lincoln Land,2022-23,div2,lincolnlandcommunitycollege,2023
LSU Eunice,2022-23,div2,louisianastateuniversityeunice,2023
Macomb,2022-23,div2,macombcommunitycollege,2023
Madison,2022-23,div2,madisoncollege,2023
McHenry County,2022-23,div2,mchenrycountycollege,2023
Mercer County,2022-23,div2,mercercountycommunitycollege,2023
Meridian,2022-23,div2,meridiancommunitycollege,2023
Mesa,2022-23,div2,mesacommunitycollege,2023
Mid Michigan,2022-23,div2,midmichigancollege,2023
Miles,2022-23,div2,milescommunitycollege,2023
Mississippi Delta,2022-23,div2,mississippideltacommunitycollege,2023
Mississippi Gulf Coast,2022-23,div2,mississippigulfcoastcommunitycollege,2023
Moberly Area,2022-23,div2,moberlyareacommunitycollege,2023
Monroe CC,2022-23,div2,monroecommunitycollege,2023
Montgomery,2022-23,div2,montgomerycollegemd,2023
Moraine Valley,2022-23,div2,morainevalleycommunitycollege,2023
Morton,2022-23,div2,mortoncollege,2023
Mott,2022-23,div2,mottcommunitycollege,2023
Murray State,2022-23,div2,murraystatecollege,2023
Muskegon,2022-23,div2,muskegoncommunitycollege,2023
National Park,2022-23,div2,nationalparkcollege,2023
North Central Missouri,2022-23,div2,northcentralmissouricollege,2023
Northeast,2022-23,div2,northeastcommunitycollege,2023
Northeast Mississippi,2022-23,div2,northeastmississippicommunitycollege,2023
Northern Oklahoma Enid,2022-23,div2,northernoklahomacollegeenid,2023
Northern Oklahoma Tonkawa,2022-23,div2,northernoklahomacollegetonkawa,2023
North Iowa Area,2022-23,div2,northiowaareacommunitycollege,2023
Northwest Mississippi,2022-23,div2,northwestmississippicommunitycollege,2023
Orange County,2022-23,div2,orangecountycommunitycollege,2023
Palm Beach State,2022-23,div2,palmbeachstatecollege,2023
Paradise Valley,2022-23,div2,paradisevalleycommunitycollege,2023
Parkland,2022-23,div2,parklandcollege,2023
Pasco-Hernando State,2022-23,div2,pascohernandostatecollege,2023
Patrick & Henry,2022-23,div2,patrickhenrycommunitycollege,2023
Pearl River,2022-23,div2,pearlrivercommunitycollege,2023
Phoenix,2022-23,div2,phoenixcollege,2023
Pitt,2022-23,div2,pittcommunitycollege,2023
Prairie State,2022-23,div2,prairiestatecollege,2023
Raritan Valley,2022-23,div2,raritanvalleycommunitycollege,2023
Redlands,2022-23,div2,redlandscommunitycollege,2023
Richard Bland,2022-23,div2,richardblandcollege,2023
Rockland,2022-23,div2,rocklandcommunitycollege,2023
Rock Valley,2022-23,div2,rockvalleycollege,2023
Sauk Valley,2022-23,div2,saukvalleycommunitycollege,2023
Schoolcraft,2022-23,div2,schoolcraftcollege,2023
Scottsdale,2022-23,div2,scottsdalecommunitycollege,2023
South Arkansas,2022-23,div2,southarkansascommunitycollege,2023
Southeastern,2022-23,div2,southeasterncommunitycollege,2023
Southeastern-Whiteville,2022-23,div2,southeasterncommunitycollegewhitevill,2023
South Florida State,2022-23,div2,southfloridastatecollege,2023
Southwest Mississippi,2022-23,div2,southwestmississippicommunitycollege,2023
Southwest Virginia,2022-23,div2,southwestvirginia,2023
Spoon River,2022-23,div2,spoonrivercollege,2023
St. Clair County,2022-23,div2,stclaircountycommunitycollege,2023
Sullivan County,2022-23,div2,sullivancountycommunitycollege,2023
Surry,2022-23,div2,surrycommunitycollege,2023
Sussex County,2022-23,div2,sussexcountycommunitycollege,2023
UA Rich Mountain,2022-23,div2,uarichmountain,2023
Ulster County,2022-23,div2,ulstercountycommunitycollege,2023
UConn Avery Point,2022-23,div2,universityofconnecticutataverypoint,2023
Vincennes,2022-23,div2,vincennesuniversity,2023
Wake Tech,2022-23,div2,waketechnicalcommunitycollege,2023
